Date,Username,User tag,Content,Mentions,link
"2023-07-29,17:24:48","okainotonline","#0","我就在你家楼下😅","",""
"2023-07-29,17:24:50","okainotonline","#0","你说的","",""
"2023-07-29,17:24:53",".misoudon","#0","慢走不送","",""
"2023-07-29,17:24:55","okainotonline","#0","那我走了","",""
"2023-07-29,17:25:01",".misoudon","#0","拜拜","",""
"2023-07-29,17:25:10","tz0826z","#0","<@534634605664403456> 吃完饭打",".misoudon#0",""
"2023-07-29,17:25:14","tz0826z","#0","晚点","",""
"2023-07-29,17:25:52",".misoudon","#0","OK捏","",""
"2023-07-29,17:26:46","okainotonline","#0","不问我打不打","",""
"2023-07-29,17:26:48","okainotonline","#0","😭","",""
"2023-07-29,17:26:53","okainotonline","#0","自己开了","",""
"2023-07-29,17:26:55","okainotonline","#0","好的","",""
"2023-07-29,17:27:09","okainotonline","#0","萎蔫孤立我","",""
"2023-07-29,17:27:13",".misoudon","#0","你不是我们家楼下吗","",""
"2023-07-29,17:28:10",".misoudon","#0","可以dc聊天","",""
"2023-07-29,21:12:01",".misoudon","#0","、】","",""
"2023-07-29,21:12:54","然_","#5256","🥜😈","",""
"2023-07-30,12:05:22","tz0826z","#0","有人玩那个hunt: showdown吗","",""
"2023-07-30,15:23:08","white_give","#0","其实是想玩的","",""
"2023-07-30,15:26:27","watashinokato","#0","可以说是相当吓人","",""
"2023-07-30,15:57:01","tz0826z","#0","今天刚下","",""
"2023-07-30,15:57:06","tz0826z","#0","正好打折","",""
"2023-07-30,15:57:10","tz0826z","#0","确实有点吓人","",""
"2023-07-30,15:57:16","tz0826z","#0","不过人多可以整","",""
"2023-07-30,16:00:25","malappc","#0","最多几个人","",""
"2023-07-30,16:00:30","malappc","#0","我也想玩","",""
"2023-07-30,16:02:05","tz0826z","#0","也是四个吧","",""
"2023-07-30,16:02:47","tz0826z","#0","budui","",""
"2023-07-30,16:03:03","tz0826z","#0","3个","",""
"2023-07-30,16:09:45","malappc","#0","那人不够多我害怕","",""
"2023-07-30,16:09:52","white_give","#0","你不是晕3","",""
"2023-07-30,16:09:53","white_give","#0","d","",""
"2023-07-30,16:09:55","white_give","#0","吗","",""
"2023-07-30,16:10:00","white_give","#0","这个你肯定玩不了","",""
"2023-07-30,16:10:00","malappc","#0","😠","",""
"2023-07-30,16:10:05","white_give","#0","https://tenor.com/view/tom-tom-and-jerry-waiting-tom-waiting-gif-17813304","",""
"2023-07-30,16:10:10","malappc","#0","那我看你们玩","",""
"2023-07-30,16:10:23","white_give","#0","很危","",""
"2023-07-30,16:11:48","okainotonline","#0","翻译：Alex不准玩","malappc#0",""
"2023-07-30,16:12:10","white_give","#0","https://tenor.com/view/hiding-the-simpsons-homer-simpson-bushes-disappearing-gif-8862897","",""
"2023-07-30,18:02:09",".misoudon","#0","俩字","",""
"2023-07-30,18:02:11",".misoudon","#0","害怕","",""
"2023-07-30,19:18:12","tz0826z","#0","https://www.youtube.com/watch?v=5DOcbaj_84A","",""
"2023-07-30,19:18:20","tz0826z","#0","给家人们看看这个压抑的游戏","",""
"2023-07-30,20:24:52","white_give","#0","我已经购买了","",""
"2023-07-30,20:26:29","tz0826z","#0","可以可以","",""
"2023-07-30,21:35:48","white_give","#0","我要被那sb蜘蛛吓死了","",""
"2023-07-30,21:35:49","white_give","#0","md","",""
"2023-07-30,21:35:58","tz0826z","#0","笑尿了真的","",""
"2023-07-30,21:36:00","white_give","#0","一个人玩不得这游戏","",""
"2023-07-30,21:36:15","tz0826z","#0","绿的跟近视500度一样","",""
"2023-07-30,21:36:27","white_give","#0","还真是","",""
"2023-07-30,21:36:38","white_give","#0","真不能带耳机","",""
"2023-07-30,21:37:04","tz0826z","#0","勇者建议2点+耳机+关灯一个人玩","",""
"2023-07-30,21:37:23","white_give","#0","害怕","",""
"2023-07-30,21:37:40","white_give","#0","再搞一个人可以去杀怪了","",""
"2023-07-30,21:37:45","tz0826z","#0","搞","",""
"2023-07-30,21:37:48","tz0826z","#0","还有谁来","",""
"2023-07-30,21:37:53","white_give","#0","甚至我们两个应该都能搞","",""
"2023-07-30,21:37:55","white_give","#0","母鸡","",""
"2023-07-30,21:37:57","white_give","#0","这游戏","",""
"2023-07-30,21:38:01","white_give","#0","celia玩不来真的","",""
"2023-07-30,21:38:12","white_give","#0","很jb吓人 也可能就一开始这样","",""
"2023-07-30,21:38:15","white_give","#0","后面就好了","",""
"2023-07-30,21:38:19","tz0826z","#0","你两窝一个被窝能玩不","",""
"2023-07-30,21:38:27","tz0826z","#0","好像确实","",""
"2023-07-30,21:38:29","white_give","#0","哈哈哈","",""
"2023-07-30,21:38:32","white_give","#0","习惯一下","",""
"2023-07-30,21:38:35","white_give","#0","得要","",""
"2023-07-30,21:38:40","tz0826z","#0","到后面这些怪都不是主要的","",""
"2023-07-30,21:38:46","tz0826z","#0","就跟恐怖版吃鸡一样","",""
"2023-07-30,21:38:56","white_give","#0","确实","",""
"2023-07-30,21:38:56","okainotonline","#0","Celia小手机亮着 在看你们的信息","",""
"2023-07-30,21:38:59","white_give","#0","：）","",""
"2023-07-30,21:39:13","tz0826z","#0","她火速退了是怎么着","",""
"2023-07-30,21:39:37","okainotonline","#0","开电脑了","",""
"2023-07-30,21:44:00","tz0826z","#0","我听说里头的角色 如果在局里死掉了","",""
"2023-07-30,21:44:13","tz0826z","#0","就装备 级数 升级都没了，角色就真死了","",""
"2023-07-30,21:45:56","white_give","#0","https://tenor.com/view/tom-tom-and-jerry-waiting-tom-waiting-gif-17813304","",""
"2023-07-30,22:01:41","tz0826z","#0","怎么说 要来吗","",""
"2023-07-30,22:02:13","tz0826z","#0","或者先来吧lol也行","",""
"2023-07-30,22:02:34","malappc","#0","有人要学习今晚","",""
"2023-07-30,22:03:04","tz0826z","#0","是哪位啊这是","",""
"2023-07-30,22:03:37","malappc","#0","都要","",""
"2023-07-30,22:03:40","malappc","#0","大家都要学习","",""
"2023-07-30,22:04:04","tz0826z","#0","https://tenor.com/view/oops-awkward-%E5%B0%B4%E5%B0%AC-%E8%80%81%E5%AE%9E%E5%B7%B4%E4%BA%A4-smile-gif-15388588","",""
"2023-07-30,22:04:13",".misoudon","#0","学习？","",""
"2023-07-30,22:04:17",".misoudon","#0","有人敢学习？","",""
"2023-07-30,22:07:13","tz0826z","#0","<@771652315072954379> 叫学习的人来一把","malappc#0",""
"2023-07-30,22:07:18","tz0826z","#0","来完再学","",""
"2023-07-30,22:08:59","white_give","#0","<a:ExcuseMe:740191411437305866>","",""
"2023-07-30,22:10:40","okainotonline","#0","都不准学","",""
"2023-07-30,22:10:46","okainotonline","#0","让我一个人学","",""
"2023-07-30,22:10:53","tz0826z","#0","?你也来","",""
"2023-07-30,22:10:58","tz0826z","#0","别叫着学习","",""
"2023-07-30,22:13:30","okainotonline","#0","都别学了","",""
"2023-07-30,22:13:34","okainotonline","#0","别太卷了","",""
"2023-07-30,22:40:45","watashinokato","#0","偶可以","",""
"2023-07-30,22:40:58","watashinokato","#0","但是要下","",""
"2023-07-30,22:41:10","watashinokato","#0","之前给吓到卸载了","",""
"2023-07-30,22:43:39","tz0826z","#0","ok了","",""
"2023-07-30,22:43:41","tz0826z","#0","等你下","",""
"2023-07-31,23:25:24","watashinokato","#0","我真的焯了","",""
"2023-07-31,23:25:34","watashinokato","#0","我说怎么昨天登不上去","",""
"2023-07-31,23:25:45","watashinokato","#0","结果下的测试版","",""
"2023-07-31,23:25:52",".misoudon","#0","😂😂😂","",""
"2023-07-31,23:26:55","watashinokato","#0","纯纯逆天","",""
"2023-07-31,23:39:14","tz0826z","#0","、】","",""
"2023-08-01,18:39:54","然_","#5256","","","https://cdn.discordapp.com/attachments/975015717613232158/1135854407225970738/Screenshot_2023-08-01_183900.png?ex=65f014d9&is=65dd9fd9&hm=285e39d0bca6c37a9d58f25facfa71decbdb076b46cf3b6621b3b559a7cc885a&"
"2023-08-01,18:39:58","然_","#5256","爽玩","",""
"2023-08-01,18:49:45","okainotonline","#0","逆天 小箱子开出来是吧","",""
"2023-08-01,18:49:52","然_","#5256","还是","",""
"2023-08-01,18:49:56","然_","#5256","箱开箱","",""
"2023-08-01,18:49:58","okainotonline","#0","最近一周别出门","",""
"2023-08-01,19:00:27",".misoudon","#0","🥲","",""
"2023-08-01,19:00:31",".misoudon","#0","我也想要","",""
"2023-08-01,20:05:16","xx_lpyyds","#0","今日竟然无人","",""
"2023-08-01,20:05:20","xx_lpyyds","#0","危","",""
"2023-08-01,20:05:34","okainotonline","#0","你他妈😡","",""
"2023-08-01,20:05:38","okainotonline","#0","不回我信息是吧","",""
"2023-08-01,20:05:42","xx_lpyyds","#0","？","",""
"2023-08-01,20:05:43","okainotonline","#0","🔫","",""
"2023-08-01,20:05:46","xx_lpyyds","#0","我看看捏","",""
"2023-08-01,20:06:21","okainotonline","#0","💣💣💣💣","",""
"2023-08-01,20:06:48","xx_lpyyds","#0","还真是","",""
"2023-08-01,20:07:04","xx_lpyyds","#0","没看到🥹","",""
"2023-08-01,20:08:55",".misoudon","#0",".","",""
"2023-08-01,22:35:21","white_give","#0","<@534634605664403456>",".misoudon#0",""
"2023-08-02,18:19:54","watashinokato","#0","discord疯狂更新失败","",""
"2023-08-02,18:20:05","watashinokato","#0","有没有懂哥","",""
"2023-08-02,18:20:57",".misoudon","#0","?","",""
"2023-08-02,18:21:03",".misoudon","#0","它更新了吗","",""
"2023-08-02,18:21:12",".misoudon","#0","我这边就是正常打开","",""
"2023-08-02,18:22:00","watashinokato","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1136212291872895016/IMG_9654.jpg?ex=65f16228&is=65deed28&hm=dc98e057105a2b569dec3437bf99015ab548be3a08e70fde24eb93873ee7e4ea&"
"2023-08-02,18:22:04","watashinokato","#0","一直重复","",""
"2023-08-02,18:23:05",".misoudon","#0","后台推出重开一下试试","",""
"2023-08-02,18:26:58",".misoudon","#0","不是等会","",""
"2023-08-02,18:27:11",".misoudon","#0","你dc更新失败那你咋发的信息","",""
"2023-08-02,20:17:07","white_give","#0","今晚有得搞吗","",""
"2023-08-02,20:17:23","white_give","#0","@everyone","",""
"2023-08-02,20:53:45","malappc","#0","搞","",""
"2023-08-02,21:10:51","white_give","#0","https://tenor.com/view/tom-tom-and-jerry-waiting-tom-waiting-gif-17813304","",""
"2023-08-02,21:13:38","malappc","#0","@everyone","",""
"2023-08-02,21:13:52","malappc","#0","摇人了摇人了","",""
"2023-08-02,21:31:37","xx_lpyyds","#0","😋","",""
"2023-08-02,21:31:57",".misoudon","#0","害怕","",""
"2023-08-02,21:38:09","jackyhe30","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1136261655907553361/B51AB5B9-6DD4-487E-A11C-B1FF8BFBE830.jpg?ex=65f19021&is=65df1b21&hm=a459e8fe01a621d8e626b0c42a55f516de5fb77196565b3be3c6664aebd90e3e&"
"2023-08-02,21:38:17",".misoudon","#0","wow","",""
"2023-08-02,21:38:21",".misoudon","#0","+1","",""
"2023-08-02,21:38:31","okainotonline","#0","你说的对， 但是后面忘了","",""
"2023-08-02,21:38:35",".misoudon","#0","是原神","",""
"2023-08-02,21:38:35","然_","#5256","🤣👉","",""
"2023-08-02,21:38:45","jackyhe30","#0","忘忘队是吧","",""
"2023-08-02,21:44:04","jackyhe30","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1136263143459401768/v0200fg10000civt81rc77u9oov3b42g.mov?ex=65f19184&is=65df1c84&hm=c321230456a5cb3952e28b44bc71cecd2e9c5559947d81ca117674a2ae2dbea1&"
"2023-08-02,23:58:09","malappc","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1136296889147461712/image.png?ex=65f1b0f1&is=65df3bf1&hm=307d6f07040f05fbc319823e09e49859eb5d1a10e51f3688082d935c154b9593&"
"2023-08-03,16:21:38","malappc","#0","？","",""
"2023-08-03,16:21:50","malappc","#0","怎么可以在上学时间这么多人","",""
"2023-08-03,16:21:52","malappc","#0","不公平","",""
"2023-08-03,16:21:59",".misoudon","#0","离谱","",""
"2023-08-03,16:22:02",".misoudon","#0","都不上课的","",""
"2023-08-03,16:22:07","malappc","#0","无语了","",""
"2023-08-03,16:22:15",".misoudon","#0","无语了","",""
"2023-08-03,16:22:18","white_give","#0","还真是","",""
"2023-08-03,16:22:18",".misoudon","#0","一点都不公平","",""
"2023-08-03,16:22:20","malappc","#0","该去健身的健身学习的学习","",""
"2023-08-03,16:22:23","malappc","#0","都别玩了","",""
"2023-08-03,16:22:28",".misoudon","#0","玩啥啊","",""
"2023-08-03,16:22:32","jackyhe30","#0","还真是","",""
"2023-08-03,16:22:47","jackyhe30","#0","在聚众玩原神","",""
"2023-08-03,16:23:25","malappc","#0","主要是还各玩各的笑死了","",""
"2023-08-03,16:23:42",".misoudon","#0","😂","",""
"2023-08-03,18:16:24","xx_lpyyds","#0","你们为什么还在","",""
"2023-08-03,18:16:45","xx_lpyyds","#0","?","",""
"2023-08-03,18:16:46","xx_lpyyds","#0","?","",""
"2023-08-03,18:16:49","xx_lpyyds","#0","?","",""
"2023-08-03,18:18:09","white_give","#0","还真是 最后一把","",""
"2023-08-03,18:50:50","white_give","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1136581938476498985/image.png?ex=65e97fea&is=65d70aea&hm=dcf739a0ce54acc9baf9baf1940f1c444ecb48cc1a35c1154af6582fe70b39b6&"
"2023-08-03,18:51:02","malappc","#0","?","",""
"2023-08-03,18:51:12","white_give","#0","我用jacky号开的","",""
"2023-08-03,18:51:13","white_give","#0","离谱","",""
"2023-08-03,18:51:14","malappc","#0","不公平","",""
"2023-08-03,18:51:21","jackyhe30","#0","爽开","",""
"2023-08-03,18:51:25","malappc","#0","凭什么","",""
"2023-08-03,18:51:32","malappc","#0","把号删了","",""
"2023-08-03,18:51:41","jackyhe30","#0","我的评价是以后alex就是我的御用开箱师","",""
"2023-08-03,18:52:22","malappc","#0","不许","",""
"2023-08-03,22:31:58","white_give","#0","<@486098923488935948>","然_#5256",""
"2023-08-03,22:32:01","white_give","#0","rennie","",""
"2023-08-03,22:32:09","jackyhe30","#0","怎么退了","",""
"2023-08-05,17:50:03","tz0826z","#0","有人在原吗","",""
"2023-08-05,17:53:39","xx_lpyyds","#0","你真别闹","",""
"2023-08-05,17:53:44","xx_lpyyds","#0","我弟弟在玩 不是我","",""
"2023-08-05,17:53:48","tz0826z","#0","?","",""
"2023-08-05,17:53:49","xx_lpyyds","#0","😋","",""
"2023-08-05,17:53:52","tz0826z","#0","给炸出来了","",""
"2023-08-05,17:54:14","xx_lpyyds","#0","不不不 弟弟在玩 弟弟在玩","",""
"2023-08-05,17:54:18","xx_lpyyds","#0","😋","",""
"2023-08-05,17:54:21","然_","#5256","woc","",""
"2023-08-05,17:54:23","tz0826z","#0","好的好的","",""
"2023-08-05,17:54:26","tz0826z","#0","弟弟慢慢玩","",""
"2023-08-05,17:54:28","然_","#5256","O","",""
"2023-08-05,17:55:16","tz0826z","#0","https://tenor.com/view/smiling-cat-creepy-cat-cat-zoom-kitty-gif-12199043","",""
"2023-08-05,18:02:40","xx_lpyyds","#0","图片已盗走","",""
"2023-08-05,18:03:04","tz0826z","#0","好的","",""
"2023-08-05,18:03:11","tz0826z","#0","收费一个月卡","",""
"2023-08-05,18:03:40","xx_lpyyds","#0","？","",""
"2023-08-05,19:12:09","jackyhe30","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1137312077338378240/7fa0e81b3c631a9005d445f7349e57a.jpg?ex=65ec27e9&is=65d9b2e9&hm=726fb6794788c07ddc5b07cf21d5c86fd3b247884f7d2e33d262cece6fd2fe74&"
"2023-08-05,19:12:23","jackyhe30","#0","我超 原","",""
"2023-08-05,19:16:48","xx_lpyyds","#0","开始学习","",""
"2023-08-06,20:08:08","tz0826z","#0","能不能开个学习房 <@688923339166711866>","white_give#0",""
"2023-08-06,20:08:13","tz0826z","#0","吸收一些学习分子","",""
"2023-08-06,20:08:25",".misoudon","#0","赞成👍","",""
"2023-08-06,20:09:10","white_give","#0","👌","",""
"2023-08-06,20:09:14","white_give","#0","我觉得可以","",""
"2023-08-06,20:09:21",".misoudon","#0","开搞","",""
"2023-08-06,20:10:45","tz0826z","#0","ok了家人","",""
"2023-08-06,20:10:56",".misoudon","#0","开学","",""
"2023-08-06,22:07:41","xx_lpyyds","#0","woc","",""
"2023-08-06,22:07:54","xx_lpyyds","#0","九个人","",""
"2023-08-06,22:08:05","xx_lpyyds","#0","nm开party了","",""
"2023-08-07,18:26:55",".misoudon","#0","有人看tes 打 wbg吗","",""
"2023-08-07,18:27:20","white_give","#0","看","",""
"2023-08-07,18:27:31",".misoudon","#0","一起啊","",""
"2023-08-07,18:27:34",".misoudon","#0","dc里","",""
"2023-08-07,18:28:14",".misoudon","#0","这tm","",""
"2023-08-07,18:28:19",".misoudon","#0","仁川打巴黎","",""
"2023-08-07,18:28:31",".misoudon","#0","打完直接青春结束😂","",""
"2023-08-07,18:28:57","okainotonline","#0","不学习是吧","",""
"2023-08-07,18:29:04","okainotonline","#0","💣","",""
"2023-08-07,18:29:06",".misoudon","#0","看青春去了🥲","",""
"2023-08-07,20:56:29","xx_lpyyds","#0","你们在哪里看啊？","",""
"2023-08-07,20:56:35","xx_lpyyds","#0","b站吗？","",""
"2023-08-07,20:56:45","white_give","#0","斗鱼b站","",""
"2023-08-07,21:26:20","jackyhe30","#0","https://tenor.com/view/chautan-zhou-xun-chutan-cute-smile-gif-13745887","",""
"2023-08-07,22:45:38","xx_lpyyds","#0","今晚无人？","",""
"2023-08-07,22:45:51","jackyhe30","#0","他们突然都消失了","",""
"2023-08-07,22:45:58","jackyhe30","#0","就剩我在这学习了","",""
"2023-08-07,22:53:17","watashinokato","#0","还真有","",""
"2023-08-09,21:18:10","malappc","#0","怎么没有人邀请我","",""
"2023-08-10,17:04:05","watashinokato","#0","博德之门3 anyone","",""
"2023-08-10,17:11:06","okainotonline","#0","贵得一","",""
"2023-08-10,17:12:14","watashinokato","#0","但真的很好玩","",""
"2023-08-10,17:12:38","okainotonline","#0","看起来确实","",""
"2023-08-10,17:12:48","okainotonline","#0","你买成多少钱","",""
"2023-08-10,17:13:01","watashinokato","#0","全款捏","",""
"2023-08-10,17:13:21","watashinokato","#0","已经有聪明逼了","",""
"2023-08-10,17:18:55","watashinokato","#0","在这个精雕细琢的世界中，600 多种法术和行动提供了近乎无限的互动自由。超过 174 小时的过场动画确保无论你做出什么选择，过场动画都会跟随你的旅程——每一次游戏体验都是一次全新的电影之旅。","",""
"2023-08-10,17:19:26","watashinokato","#0","在 11 个种族（人类、吉斯洋基人、半兽人、矮人、精灵、卓尔、提夫林、半身人、半精灵、侏儒、龙裔）的基础上又增加了 31 个亚种，并从 12 个职业中分支出 46 个子职。","",""
"2023-08-10,17:19:30","white_give","#0","看起来像3d版命运2","",""
"2023-08-10,17:19:55","okainotonline","#0","开买","",""
"2023-08-10,17:19:56","white_give","#0","哦不是","",""
"2023-08-10,17:19:58","watashinokato","#0","不，是神界原罪3","",""
"2023-08-10,17:20:00","white_give","#0","原罪","",""
"2023-08-10,17:20:00","white_give","#0","2","",""
"2023-08-10,17:20:04","okainotonline","#0","直接全款拿下","",""
"2023-08-10,17:20:06","white_give","#0","记错名字了捏","",""
"2023-08-10,17:20:22","white_give","#0","是真的是原罪3吗","",""
"2023-08-10,17:20:27","watashinokato","#0","是真的","",""
"2023-08-10,17:20:35","watashinokato","#0","原团队做的","",""
"2023-08-10,17:20:38","white_give","#0","逆天","",""
"2023-08-10,17:20:41","jackyhe30","#0","《原神》是由米哈游自主研发的一款全新开放世界冒险游戏。游戏发生在一个被称作「提瓦特」的幻想世界，在这里，被神选中的人将被授予「神之眼」，引导元素之力。你将扮演一位名为「旅行者」的神秘角色，在自由的旅行中邂逅性格各异、能力独特的同伴们，和他们一起击败强敌，找回失散的亲人；同时，逐步发掘「原神」的真相","",""
"2023-08-10,17:21:05","watashinokato","#0","来自《神界：原罪2》的创作团队所打造的次时代RPG，故事将在D&D（龙与地下城）的世界中展开。","",""
"2023-08-10,17:21:15","white_give","#0","o昆","",""
"2023-08-10,17:21:30","white_give","#0","那我","",""
"2023-08-10,17:21:35","white_give","#0","出手了啊","",""
"2023-08-10,17:21:36","okainotonline","#0","这游戏还挺大","",""
"2023-08-10,17:21:44","white_give","#0","肯定啊这种游戏","",""
"2023-08-10,17:22:00","okainotonline","#0","什么时候下的完😭","",""
"2023-08-10,17:22:04","white_give","#0","但是微信不够钱","",""
"2023-08-10,17:22:05","white_give","#0","可惜","",""
"2023-08-10,17:22:24","white_give","#0","澳币多少","",""
"2023-08-10,17:22:27","okainotonline","#0","90","",""
"2023-08-10,17:22:31","white_give","#0","rmb298","",""
"2023-08-10,17:22:35","okainotonline","#0","我知道","",""
"2023-08-10,17:22:37","okainotonline","#0","😭","",""
"2023-08-10,17:22:41","okainotonline","#0","但无所谓","",""
"2023-08-10,17:22:46","white_give","#0","你简直被当猪宰","",""
"2023-08-10,17:22:57","white_give","#0","夸张","",""
"2023-08-10,17:23:31","okainotonline","#0","你可以叫别人代付","",""
"2023-08-10,17:23:54","white_give","#0","这好评率和热度简直夸张","",""
"2023-08-10,17:24:02","white_give","#0","nm前几天才发布","",""
"2023-08-10,17:24:26","white_give","#0","121k特别好评","",""
"2023-08-10,17:24:29","white_give","#0","离谱","",""
"2023-08-10,17:25:21","okainotonline","#0","矿哥你是已经下载完了吗","",""
"2023-08-10,17:25:22","watashinokato","#0","两倍原罪2的价格 两倍原罪2的容量","",""
"2023-08-10,17:25:28","watashinokato","#0","偶已经准备好了","",""
"2023-08-10,17:25:52","okainotonline","#0","我四分钟下了1%","",""
"2023-08-10,17:25:55","okainotonline","#0","😅","",""
"2023-08-10,17:26:00","white_give","#0","<a:ExcuseMe:740191411437305866>","",""
"2023-08-10,17:26:12","white_give","#0","我的建议是搬到我家来下载","",""
"2023-08-10,17:26:29","watashinokato","#0","我昨晚睡前下 早上醒来就下好了","",""
"2023-08-10,17:26:46","white_give","#0","有没有人有rmb","",""
"2023-08-10,17:26:50","white_give","#0","我要购买","",""
"2023-08-10,17:26:54","okainotonline","#0","我们六个小时后见","",""
"2023-08-10,17:26:58","okainotonline","#0","我无","",""
"2023-08-10,17:27:13","watashinokato","#0","我微信剩90","",""
"2023-08-10,17:27:30","white_give","#0","够了 我澳币和你换","",""
"2023-08-10,17:27:33","white_give","#0","：）））","",""
"2023-08-10,17:27:40","white_give","#0","忍不了一点这游戏","",""
"2023-08-10,17:27:41","watashinokato","#0","ok","",""
"2023-08-10,17:27:54","white_give","#0","越大我越喜欢","",""
"2023-08-10,17:28:03","white_give","#0","<a:AntEyes:835199699032080384>","",""
"2023-08-10,17:28:17","jackyhe30","#0","无所谓 玩来玩去都会回归英雄联盟","",""
"2023-08-10,17:28:26","jackyhe30","#0","这个定律是不会被打破的","",""
"2023-08-10,17:28:26","watashinokato","#0","真不好说","",""
"2023-08-10,17:28:36","watashinokato","#0","玩过神界原罪的都知道","",""
"2023-08-10,17:28:38","white_give","#0","这个游戏起步100小时","",""
"2023-08-10,17:28:38","watashinokato","#0","咋回事","",""
"2023-08-10,17:28:43","white_give","#0","还真是","",""
"2023-08-10,17:28:54","white_give","#0","那个游戏我50个小时一半都没玩完","",""
"2023-08-10,17:29:25","watashinokato","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1139098161361735721/image.png?ex=65e96cd5&is=65d6f7d5&hm=948a535ccb57ae8d69650b55c2d6bada44cdedeead6a8030664b7c40d5dc4f60&"
"2023-08-10,17:29:29","watashinokato","#0","还没玩完捏","",""
"2023-08-10,17:29:38","white_give","#0","害怕","",""
"2023-08-10,17:29:49","white_give","#0","你是一个存档一直玩吗","",""
"2023-08-10,17:29:55","jackyhe30","#0","都玩这个谁还玩英雄联盟","",""
"2023-08-10,17:30:00","jackyhe30","#0","https://tenor.com/view/anxiety-gif-18811591","",""
"2023-08-10,17:30:04","white_give","#0","会回来的","",""
"2023-08-10,17:30:07","white_give","#0","只是时间问题","",""
"2023-08-10,17:30:20","watashinokato","#0","两个存档","",""
"2023-08-10,17:30:33","watashinokato","#0","第二个高难还没打完","",""
"2023-08-10,17:30:35","white_give","#0","🆗","",""
"2023-08-10,17:30:38","jackyhe30","#0","你们既然这么说了 那我就不下了","",""
"2023-08-10,17:30:43","jackyhe30","#0","等你们回来就行了","",""
"2023-08-10,17:30:47","watashinokato","#0","？","",""
