Date,Username,User tag,Content,Mentions,link
"2020-06-04,12:17:50",".misoudon","#0","？？？？？","",""
"2020-06-04,12:17:51","Deleted User","#0000","眉毛","",""
"2020-06-04,12:17:56","Deleted User","#0000","还打了粉底","",""
"2020-06-04,12:17:58",".misoudon","#0","范伊开始化妆了！","",""
"2020-06-04,12:18:00",".misoudon","#0","woc","",""
"2020-06-04,12:18:10",".misoudon","#0","开天辟地头一次啊","",""
"2020-06-04,12:18:29","Deleted User","#0000","我不知道涂了口红没有","",""
"2020-06-04,12:18:30",".misoudon","#0","不戴眼镜？","",""
"2020-06-04,12:18:42","Deleted User","#0000","戴的隐形眼镜","",""
"2020-06-04,12:18:49","Deleted User","#0000","美瞳那种","",""
"2020-06-04,12:18:57",".misoudon","#0","我","",""
"2020-06-04,12:19:13",".misoudon","#0","到底他大爷的都错过了什么","",""
"2020-06-04,12:21:47","Deleted User","#0000","你还错过了某位留学生勾搭外国人","",""
"2020-06-04,12:22:01","Deleted User","#0000","我差点以为他们呢成了","",""
"2020-06-04,12:22:04",".misoudon","#0","？","",""
"2020-06-04,12:22:05",".misoudon","#0","谁呀","",""
"2020-06-04,12:22:15","Deleted User","#0000","手都牵上了","",""
"2020-06-04,12:22:18","Deleted User","#0000","就离谱","",""
"2020-06-04,12:22:23","Deleted User","#0000","也快成了吧","",""
"2020-06-04,12:22:25",".misoudon","#0","谁啊","",""
"2020-06-04,12:22:32",".misoudon","#0","留学生男的","",""
"2020-06-04,12:22:33",".misoudon","#0","？","",""
"2020-06-04,12:22:42","Deleted User","#0000","ta说了保密","",""
"2020-06-04,12:22:47",".misoudon","#0","。。。。","",""
"2020-06-04,12:22:48","Deleted User","#0000","成了再说","",""
"2020-06-04,12:22:52",".misoudon","#0","我不关心那个","",""
"2020-06-04,12:22:54","Deleted User","#0000","成了大家都会知道","",""
"2020-06-04,12:22:56",".misoudon","#0","我关心范伊","",""
"2020-06-04,12:22:57","Deleted User","#0000","会发朋友圈","",""
"2020-06-04,12:23:05",".misoudon","#0","她到底变了多少","",""
"2020-06-04,12:23:09",".misoudon","#0","不戴眼镜","",""
"2020-06-04,12:23:11","Deleted User","#0000","挺多的","",""
"2020-06-04,12:23:13",".misoudon","#0","扎头发","",""
"2020-06-04,12:23:16","Deleted User","#0000","不知道是不是错觉","",""
"2020-06-04,12:23:20",".misoudon","#0","还开始化妆","",""
"2020-06-04,12:23:21","Deleted User","#0000","他好像长高了","",""
"2020-06-04,12:23:25","Deleted User","#0000","她*","",""
"2020-06-04,12:24:04",".misoudon","#0","啊啊啊啊啊啊啊啊","",""
"2020-06-04,12:24:09",".misoudon","#0","越说我越想","",""
"2020-06-04,12:24:45","Deleted User","#0000","噢对了","",""
"2020-06-04,12:24:52","Deleted User","#0000","她牙套也摘了","",""
"2020-06-04,12:25:00",".misoudon","#0","nb","",""
"2020-06-04,12:25:01","Deleted User","#0000","差点忘了","",""
"2020-06-04,12:25:12","Deleted User","#0000","不过没什么区别","",""
"2020-06-04,12:25:15",".misoudon","#0","我还得有仨月才能摘","",""
"2020-06-04,12:25:35","Deleted User","#0000","她不说我都没看出来","",""
"2020-06-04,12:25:49",".misoudon","#0","她跟你说这些干啥","",""
"2020-06-04,12:26:14","Deleted User","#0000","就闲聊啊","",""
"2020-06-04,12:26:22","Deleted User","#0000","摘牙套多大个事啊","",""
"2020-06-04,12:26:26",".misoudon","#0","。。。。。。","",""
"2020-06-04,12:26:29","Deleted User","#0000","一定要说的啊","",""
"2020-06-04,12:26:37",".misoudon","#0","我羡慕嫉妒恨","",""
"2020-06-04,12:26:45",".misoudon","#0","gou的","",""
"2020-06-04,14:03:40","Deleted User","#0000","你猜我问了eva啥","",""
"2020-06-04,14:03:48",".misoudon","#0","问的啥","",""
"2020-06-04,14:03:56","Deleted User","#0000","你要猜","",""
"2020-06-04,14:04:00",".misoudon","#0","我猜不着","",""
"2020-06-04,14:04:07",".misoudon","#0","生日想要啥礼物？","",""
"2020-06-04,14:04:12","Deleted User","#0000","不是","",""
"2020-06-04,14:04:17",".misoudon","#0","那是啥","",""
"2020-06-04,14:04:22","Deleted User","#0000","我问的她喜不喜欢扎双马尾","",""
"2020-06-04,14:04:29",".misoudon","#0","然后呢","",""
"2020-06-04,14:04:31",".misoudon","#0","不是","",""
"2020-06-04,14:04:31","Deleted User","#0000","她说还可以","",""
"2020-06-04,14:04:41",".misoudon","#0","你问的问题好奇怪呀","",""
"2020-06-04,14:05:06","Deleted User","#0000","然后我又说威廉喜欢双马尾","",""
"2020-06-04,14:05:10",".misoudon","#0","？？？？？","",""
"2020-06-04,14:05:13",".misoudon","#0","我不喜欢","",""
"2020-06-04,14:05:15","Deleted User","#0000","奇怪吗？","",""
"2020-06-04,14:05:16",".misoudon","#0","我喜欢单马尾","",""
"2020-06-04,14:05:17","Deleted User","#0000","还好吧","",""
"2020-06-04,14:05:27",".misoudon","#0","我tm喜欢单马尾","",""
"2020-06-04,14:05:38",".misoudon","#0","谁他大爷的跟你说我喜欢双马尾","",""
"2020-06-04,14:05:39","Deleted User","#0000","那我跟他说","",""
"2020-06-04,14:05:52","Deleted User","#0000","我跟evas说了","",""
"2020-06-04,14:05:56",".misoudon","#0","啥","",""
"2020-06-04,14:05:58",".misoudon","#0","不是","",""
"2020-06-04,14:06:03",".misoudon","#0","你干嘛啊","",""
"2020-06-04,14:06:06","Deleted User","#0000","我现在跟她在一节课","",""
"2020-06-04,14:06:09","Deleted User","#0000","嘻嘻","",""
"2020-06-04,14:06:11",".misoudon","#0","然后嘞","",""
"2020-06-04,14:06:19","Deleted User","#0000","我跟她说了","",""
"2020-06-04,14:06:23","Deleted User","#0000","你喜欢单马尾","",""
"2020-06-04,14:06:28",".misoudon","#0","。。。。。。","",""
"2020-06-04,14:06:43","Deleted User","#0000","他觉得我莫名其妙","",""
"2020-06-04,14:06:45","Deleted User","#0000","哈哈哈哈哈哈哈","",""
"2020-06-04,14:06:59",".misoudon","#0","你实在要是闲的无聊你干脆出家吧","",""
"2020-06-04,14:07:19",".misoudon","#0","人家说得对啊","",""
"2020-06-04,14:07:25","Deleted User","#0000","那我跟她说：威廉喜欢你单马尾。","",""
"2020-06-04,14:07:26",".misoudon","#0","本来就很莫名其妙","",""
"2020-06-04,14:07:28","Deleted User","#0000","可以吗","",""
"2020-06-04,14:07:30",".misoudon","#0","别","",""
"2020-06-04,14:07:32",".misoudon","#0","别","",""
"2020-06-04,14:07:35",".misoudon","#0","你别搞我","",""
"2020-06-04,14:08:02",".misoudon","#0","你闲的蛋疼是吧","",""
"2020-06-04,14:10:11","Deleted User","#0000","有什么想跟eva说的吗","",""
"2020-06-04,14:10:14","Deleted User","#0000","我可以转达","",""
"2020-06-04,14:10:19",".misoudon","#0","我没有","",""
"2020-06-04,14:10:42",".misoudon","#0","人家上课你老找她聊啥","",""
"2020-06-04,14:11:01","Deleted User","#0000","现在没上课","",""
"2020-06-04,14:11:05",".misoudon","#0","？","",""
"2020-06-04,14:11:07","Deleted User","#0000","我们在自由复习","",""
"2020-06-04,14:11:09",".misoudon","#0","？","",""
"2020-06-04,14:11:13",".misoudon","#0","啊","",""
"2020-06-04,14:12:20","Deleted User","#0000","我传答了","",""
"2020-06-04,14:12:25","Deleted User","#0000","你的：啊","",""
"2020-06-04,14:12:33",".misoudon","#0","你真的是","",""
"2020-06-04,14:12:43",".misoudon","#0","下周二别让我看到你","",""
"2020-06-04,14:13:01","Deleted User","#0000","为什么要传达这个","",""
"2020-06-04,14:13:10",".misoudon","#0","我在跟你说话","",""
"2020-06-04,14:13:14","Deleted User","#0000","噢","",""
"2020-06-04,14:13:16","Deleted User","#0000","那没事了","",""
"2020-06-04,14:13:36",".misoudon","#0","。。。","",""
"2020-06-04,14:14:05","Deleted User","#0000","害怕打在公屏上","",""
"2020-06-04,14:14:26","Deleted User","#0000","https://tenor.com/view/nope-scared-im-out-gif-4735349","",""
"2020-06-04,14:30:21","Deleted User","#0000","我的天","",""
"2020-06-04,14:30:42",".misoudon","#0","说事","",""
"2020-06-04,14:30:56","Deleted User","#0000","<@!486098923488935948> 私聊","然_#5256",""
"2020-06-04,14:31:01",".misoudon","#0","？","",""
"2020-06-04,14:31:25","Deleted User","#0000","不能告诉你","",""
"2020-06-04,14:31:28","Deleted User","#0000","不好意思","",""
"2020-06-04,14:40:54","Deleted User","#0000","<@!650875400813150208>","itwillbe_fine#0",""
"2020-06-04,14:41:02","Deleted User","#0000","你知道了吗","",""
"2020-06-04,14:48:42","itwillbe_fine","#0","不知道","",""
"2020-06-04,14:48:48","Deleted User","#0000","？？","",""
"2020-06-04,14:48:53","Deleted User","#0000","没人告诉你？","",""
"2020-06-04,14:48:59","itwillbe_fine","#0","没有","",""
"2020-06-04,14:49:05","Deleted User","#0000","私聊我","",""
"2020-06-04,14:49:09","itwillbe_fine","#0","啥事啊","",""
"2020-06-04,14:49:12","itwillbe_fine","#0","行","",""
"2020-06-04,14:50:36","itwillbe_fine","#0","woc","",""
"2020-06-04,14:50:43","Deleted User","#0000","离谱","",""
"2020-06-04,14:50:44","itwillbe_fine","#0","u1是","",""
"2020-06-04,14:50:50","itwillbe_fine","#0","真的","",""
"2020-06-04,14:50:55","itwillbe_fine","#0","太离谱了吧","",""
"2020-06-04,14:51:01",".misoudon","#0","我想知道发生了啥😂","",""
"2020-06-04,14:51:19","Deleted User","#0000","你会知道的不是现在","",""
"2020-06-04,14:51:24",".misoudon","#0","啥啊","",""
"2020-06-04,14:51:24","itwillbe_fine","#0","这你要去问Lewis，事情太大了，我不能说","",""
"2020-06-04,14:51:30","itwillbe_fine","#0","你过段时间就知道了","",""
"2020-06-04,14:51:32",".misoudon","#0","我的妈呀","",""
"2020-06-04,14:51:36",".misoudon","#0","到底咋的了","",""
"2020-06-04,14:51:53","Deleted User","#0000","当事人说了对你保密","",""
"2020-06-04,14:51:59",".misoudon","#0","哎呀","",""
"2020-06-04,14:52:01","itwillbe_fine","#0","对","",""
"2020-06-04,14:52:04",".misoudon","#0","我的爹啊","",""
"2020-06-04,14:52:07",".misoudon","#0","咋的","",""
"2020-06-04,14:52:08","itwillbe_fine","#0","专门说了","",""
"2020-06-04,14:52:10",".misoudon","#0","关于我的啊","",""
"2020-06-04,14:55:41","Deleted User","#0000","<@!650875400813150208> Alex知道吗","itwillbe_fine#0",""
"2020-06-04,14:55:45",".misoudon","#0","woc","",""
"2020-06-04,14:55:54",".misoudon","#0","我感觉就我不知道","",""
"2020-06-04,14:56:18","Deleted User","#0000","Alex应该也不知道","",""
"2020-06-04,14:56:28","itwillbe_fine","#0","他应该不知道","",""
"2020-06-04,14:56:34","itwillbe_fine","#0","就我们课上的知道","",""
"2020-06-04,14:56:39","Deleted User","#0000","放学跟他说一下","",""
"2020-06-04,14:56:59","Deleted User","#0000","好好计划一下","",""
"2020-06-04,14:57:45",".misoudon","#0","你们搞的我慌的丫批","",""
"2020-06-04,14:58:34","Deleted User","#0000","别慌你会知道的","",""
"2020-06-04,14:58:39",".misoudon","#0","你说你暗示了？","",""
"2020-06-04,14:58:45",".misoudon","#0","暗示啥了？","",""
"2020-06-04,14:58:55","Deleted User","#0000","我觉得很明显了","",""
"2020-06-04,14:58:57","Deleted User","#0000","自己想吧","",""
"2020-06-04,14:59:03","Deleted User","#0000","提示太多我人没了","",""
"2020-06-04,14:59:04",".misoudon","#0","我tm","",""
"2020-06-04,14:59:15","itwillbe_fine","#0","真的，这挺重要对","",""
"2020-06-04,14:59:23","itwillbe_fine","#0","关乎着两个人对幸福","",""
"2020-06-04,14:59:23",".misoudon","#0","对我重要吗","",""
"2020-06-04,14:59:29","itwillbe_fine","#0","不能说","",""
"2020-06-04,14:59:30",".misoudon","#0","？？？？？？","",""
"2020-06-04,14:59:34",".misoudon","#0","等会","",""
"2020-06-04,14:59:34","itwillbe_fine","#0","再说过了","",""
"2020-06-04,14:59:37",".misoudon","#0","？？？","",""
"2020-06-04,20:11:27",".misoudon","#0","有无人聊天啊","",""
"2020-06-04,20:11:30",".misoudon","#0","好无聊啊","",""
"2020-06-04,20:11:48",".misoudon","#0","边写作业边聊天啊","",""
"2020-06-04,20:27:25","itwillbe_fine","#0","很抱歉没有","",""
"2020-06-04,20:27:39",".misoudon","#0","别呀","",""
"2020-06-04,20:28:03",".misoudon","#0","写作业假聊天岂不很爽","",""
"2020-06-04,20:28:17","itwillbe_fine","#0","很抱歉哦亲亲","",""
"2020-06-04,20:28:20","itwillbe_fine","#0","😘","",""
"2020-06-04,20:32:24","Deleted User","#0000","😊","",""
"2020-06-04,20:32:47",".misoudon","#0","呜呜你们不爱我了","",""
"2020-06-04,20:32:56","white_give","#0","当我憨宝不存在","",""
"2020-06-04,20:33:05","white_give","#0","威宝很危险","",""
"2020-06-04,20:33:12",".misoudon","#0","他不说话","",""
"2020-06-04,20:33:30",".misoudon","#0","很气","",""
"2020-06-04,20:33:31","itwillbe_fine","#0","别引战了","",""
"2020-06-04,21:07:22","itwillbe_fine","#0","讲的好","",""
"2020-06-04,21:07:36",".misoudon","#0","我已气死","",""
"2020-06-04,21:07:41","然_","#5256","我把你妈妈杀了😋","",""
"2020-06-04,21:09:04","itwillbe_fine","#0","我有情头的","",""
"2020-06-04,21:09:07","itwillbe_fine","#0","上面有个","",""
"2020-06-04,21:09:13","itwillbe_fine","#0","婴儿","",""
"2020-06-04,21:09:30","itwillbe_fine","#0","我建议你最好别这么做","",""
"2020-06-04,21:09:37","itwillbe_fine","#0","明天我是会见到你","",""
"2020-06-04,21:09:47","itwillbe_fine","#0","小心脖子宝贝😘","",""
"2020-06-04,21:10:06","itwillbe_fine","#0","<@456226577798135808>","Deleted User#0000",""
"2020-06-04,21:10:20","然_","#5256","😊 👍","",""
"2020-06-04,21:12:00","然_","#5256","❤️","",""
"2020-06-04,21:14:28","itwillbe_fine","#0","😋","",""
"2020-06-04,21:15:00","然_","#5256","https://baike.baidu.com/item/%E5%88%A9%E5%A8%81%E5%B0%94%C2%B7%E9%98%BF%E5%85%8B%E6%9B%BC/17516146?fromtitle=%E5%88%A9%E5%A8%81%E5%B0%94&fromid=3053283","",""
"2020-06-04,21:15:13","itwillbe_fine","#0","兵长最后死了","",""
"2020-06-04,21:15:17","itwillbe_fine","#0","我死了吗","",""
"2020-06-04,21:15:37","然_","#5256","兵长死了？","",""
"2020-06-04,21:15:42","然_","#5256","那是团长","",""
"2020-06-04,21:15:48","然_","#5256","团长死了","",""
"2020-06-04,21:15:51","itwillbe_fine","#0","这样啊","",""
"2020-06-04,21:15:54","然_","#5256","嗯","",""
"2020-06-04,21:15:55","itwillbe_fine","#0","😋","",""
"2020-06-04,21:15:58","然_","#5256","看百科","",""
"2020-06-04,21:16:02","itwillbe_fine","#0","好的","",""
"2020-06-04,21:16:05","itwillbe_fine","#0","😘","",""
"2020-06-04,21:16:22","itwillbe_fine","#0","棒哦","",""
"2020-06-04,21:16:25","itwillbe_fine","#0","😋","",""
"2020-06-04,21:18:43","itwillbe_fine","#0","这波","",""
"2020-06-04,21:18:47","itwillbe_fine","#0","我相信","",""
"2020-06-04,21:18:48","itwillbe_fine","#0","Henry","",""
"2020-06-04,21:21:15","itwillbe_fine","#0","为什么Lewis可以在你们讲话里面衔接平A","",""
"2020-06-04,21:21:29","itwillbe_fine","#0","虽然隐藏起来","",""
"2020-06-04,21:21:30","itwillbe_fine","#0","但是","",""
"2020-06-04,21:21:32","itwillbe_fine","#0","我听见了","",""
"2020-06-04,21:21:37","itwillbe_fine","#0","不愧是威尔","",""
"2020-06-04,21:25:06","itwillbe_fine","#0","做作业","",""
"2020-06-04,21:25:09","itwillbe_fine","#0","明天来","",""
"2020-06-04,21:31:29","itwillbe_fine","#0","AKA baby bus 呗","",""
"2020-06-04,21:32:14","itwillbe_fine","#0","别","",""
"2020-06-04,21:32:21","itwillbe_fine","#0","换首歌","",""
"2020-06-04,21:32:38","itwillbe_fine","#0","好的宝贝😘","",""
"2020-06-04,21:33:18","itwillbe_fine","#0","？","",""
"2020-06-05,11:02:34","然_","#5256","起飞","",""
"2020-06-05,11:11:09","Deleted User","#0000","飞","",""
"2020-06-05,11:11:19",".misoudon","#0","咋？","",""
"2020-06-05,11:11:23",".misoudon","#0","咋飞了？","",""
"2020-06-05,11:11:42","Deleted User","#0000","不告诉你","",""
"2020-06-05,11:11:50",".misoudon","#0","又搞我","",""
"2020-06-05,11:12:05",".misoudon","#0","你等我开学把你埋了的","",""
"2020-06-05,11:21:17","Deleted User","#0000","帅","",""
"2020-06-05,12:09:51","Deleted User","#0000","善","",""
"2020-06-05,12:15:41","Deleted User","#0000","飞","",""
"2020-06-05,12:15:43","Deleted User","#0000","起飞","",""
"2020-06-05,12:15:45","Deleted User","#0000","哈哈哈哈哈哈哈","",""
"2020-06-05,12:16:17",".misoudon","#0","？","",""
"2020-06-05,12:16:27",".misoudon","#0","你这一天听都在说些啥","",""
"2020-06-05,12:22:55","Deleted User","#0000","善","",""
"2020-06-05,12:23:14",".misoudon","#0","江湖救急","",""
"2020-06-05,12:23:36",".misoudon","#0","1/2*9*7*21","",""
"2020-06-05,12:23:42","Deleted User","#0000","善","",""
"2020-06-05,12:23:43",".misoudon","#0","不是","",""
"2020-06-05,12:23:57",".misoudon","#0","1323/2","",""
"2020-06-05,12:24:09","Deleted User","#0000","21/297","",""
"2020-06-05,12:24:22",".misoudon","#0","我要数字","",""
"2020-06-05,12:24:28",".misoudon","#0","不要分数","",""
"2020-06-05,12:25:12","Deleted User","#0000","7/99","",""
"2020-06-05,12:25:15",".misoudon","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/718289303167565854/image0.jpg?ex=65ea770b&is=65d8020b&hm=d580891f25de8da1327d2c2e662c4864438bcdbb85431ea8371721cde3b825f9&"
"2020-06-05,12:25:16",".misoudon","#0","这个4是啥意思","",""
"2020-06-05,12:25:20",".misoudon","#0","我不知道","",""
"2020-06-05,12:25:33","Deleted User","#0000","巧了","",""
"2020-06-05,12:25:40","Deleted User","#0000","我也母鸡","",""
"2020-06-05,12:25:44","Deleted User","#0000","善","",""
"2020-06-05,12:26:01",".misoudon","#0","你看看我做没做对","",""
"2020-06-05,12:27:56",".misoudon","#0","？？？？？？？？？","",""
"2020-06-05,12:27:58",".misoudon","#0","啥","",""
"2020-06-05,12:28:25","Deleted User","#0000","等等","",""
"2020-06-05,12:28:36",".misoudon","#0","hen宝呢","",""
"2020-06-05,12:28:49",".misoudon","#0","3330.75","",""
"2020-06-05,12:28:58",".misoudon","#0","330.75","",""
"2020-06-05,12:29:38","Deleted User","#0000","就是661.5","",""
"2020-06-05,12:29:43","Deleted User","#0000","但是单位错了","",""
"2020-06-05,12:30:45",".misoudon","#0","<@!486098923488935948>","然_#5256",""
"2020-06-05,12:30:53",".misoudon","#0","hen宝救我","",""
"2020-06-05,12:31:20",".misoudon","#0","你确定啊","",""
"2020-06-05,12:31:25",".misoudon","#0","我很蒙的","",""
"2020-06-05,12:34:22",".misoudon","#0","所以说","",""
"2020-06-05,12:34:27","Deleted User","#0000","真的","",""
"2020-06-05,12:34:31","Deleted User","#0000","就选这个","",""
"2020-06-05,12:34:33",".misoudon","#0","是330.8 还是1323","",""
"2020-06-05,12:34:40","Deleted User","#0000","661.5","",""
"2020-06-05,12:34:40",".misoudon","#0","老师说不是那道","",""
"2020-06-05,12:34:57","Deleted User","#0000","我问了我spesh老师","",""
"2020-06-05,12:35:03","Deleted User","#0000","你看待遇多好","",""
"2020-06-05,12:35:09",".misoudon","#0","你确定？","",""
"2020-06-05,12:35:11","Deleted User","#0000","我高数老师都说选这个","",""
"2020-06-05,12:35:17",".misoudon","#0","不是求立方米吗","",""
"2020-06-05,12:35:22","Deleted User","#0000","你老师有高数的吊？","",""
"2020-06-05,12:35:28","Deleted User","#0000","那个数字对了","",""
"2020-06-05,12:35:32","Deleted User","#0000","单位错了","",""
"2020-06-05,12:35:40","Deleted User","#0000","你们老师打错字了吧","",""
"2020-06-05,12:35:52",".misoudon","#0","不知道啊","",""
"2020-06-05,12:35:53","然_","#5256","是c","",""
"2020-06-05,12:35:56","然_","#5256","单位错了","",""
"2020-06-05,12:36:00",".misoudon","#0","c？","",""
"2020-06-05,12:36:02","然_","#5256","不过应该没关系","",""
"2020-06-05,12:36:06",".misoudon","#0","哪来的c","",""
"2020-06-05,12:36:15","然_","#5256","661.5","",""
"2020-06-05,12:36:15",".misoudon","#0","你是说4吗","",""
"2020-06-05,12:36:18",".misoudon","#0","ok","",""
"2020-06-05,12:36:18","然_","#5256","不好意思","",""
"2020-06-05,12:36:24",".misoudon","#0","那就是单位错了","",""
"2020-06-05,12:36:38",".misoudon","#0","爱你们","",""
"2020-06-05,12:37:09","Deleted User","#0000","善","",""
"2020-06-05,12:39:40","Deleted User","#0000","善","",""
"2020-06-05,12:39:43","Deleted User","#0000","被踢了","",""
"2020-06-05,12:39:51","Deleted User","#0000","有点狠","",""
"2020-06-05,12:40:04","Deleted User","#0000","一脚踹飞朋友","",""
"2020-06-05,12:42:08","Deleted User","#0000","善","",""
"2020-06-05,15:11:33","然_","#5256","就离谱","",""
"2020-06-05,15:11:46","然_","#5256","多捞啊小老板","",""
"2020-06-06,13:16:19","然_","#5256","起飞","",""
"2020-06-09,01:11:06","Deleted User","#0000","起飞","",""
"2020-06-09,05:02:57","Deleted User","#0000","起飞","",""
"2020-06-09,12:55:42","Deleted User","#0000","起飞","",""
"2020-06-09,18:22:58","Deleted User","#0000","约里克T3","",""
"2020-06-09,18:23:01","Deleted User","#0000","我爱了","",""
"2020-06-09,18:26:34",".misoudon","#0","上单之神要重出江湖了","",""
"2020-06-09,18:26:47",".misoudon","#0","尿检哥","",""
"2020-06-09,18:47:47","Deleted User","#0000","迟早有一天约里克会T1","",""
"2020-06-09,18:48:21","Deleted User","#0000","那时咱们职业赛场上见","",""
"2020-06-09,18:49:55",".misoudon","#0","到时候我抓爆你","",""
"2020-06-10,14:17:24","然_","#5256","有无人冲一波","",""
"2020-06-10,14:17:44","Deleted User","#0000","有","",""
"2020-06-10,14:17:52","Deleted User","#0000","不过等我一下","",""
"2020-06-10,14:18:09","然_","#5256","ok","",""
"2020-06-10,19:55:50","Deleted User","#0000","威廉送皮肤是怎么回事呢？威廉相信大家都很熟悉， 但是送皮肤是怎么回事呢？下面就让小编带大家一起了解吧。 威廉送皮肤，其实就是送皮肤。那么威廉为什么会送皮肤。相信大家都很好奇是怎么回事。大家可能会感到很惊讶，威廉怎么会送皮肤呢？但事实就是这样，小编也感到非常惊讶。 那么这就是关于威廉送皮肤的事情了，大家有没有觉得很神奇呢？ 看了今天的内容，大家有什么想法呢？欢迎在评论区告诉小编一起讨论哦。","",""
"2020-06-10,19:56:28",".misoudon","#0","你","",""
"2020-06-10,19:57:00",".misoudon","#0","吃饱了撑的没事干？","",""
"2020-06-10,19:58:34","Deleted User","#0000","🥰","",""
"2020-06-10,21:12:42",".misoudon","#0","gou得","",""
"2020-06-12,16:39:47","Deleted User","#0000","<@&715397389296599102>","",""
"2020-06-12,17:01:30","然_","#5256","eeeeeeeeee","",""
"2020-06-12,17:01:42","然_","#5256","😋","",""
"2020-06-13,15:36:16","然_","#5256","🤺🤺","",""
"2020-06-13,15:36:30","然_","#5256","🤺🤺🤺🤺🤺🤺","",""
"2020-06-15,13:05:26","itwillbe_fine","#0","😋","",""
"2020-06-15,18:03:17","Deleted User","#0000","<@&711611648724697150> 中数有没有什么比较难的题","",""
"2020-06-15,18:03:45","white_give","#0","meiyou","",""
"2020-06-15,18:04:00","white_give","#0","ting rong yi de","",""
"2020-06-15,18:04:12","Deleted User","#0000","那就好","",""
"2020-06-15,18:04:28","Deleted User","#0000","那👴不复习了","",""
"2020-06-15,18:04:45","white_give","#0","k","",""
"2020-06-15,18:04:50",".misoudon","#0","够狠","",""
"2020-06-15,18:05:00","white_give","#0","bi ji zuo hao jiu xing","",""
"2020-06-15,18:06:03","Deleted User","#0000","我还以为会很难","",""
"2020-06-15,18:06:15","Deleted User","#0000","Simon跟我说这个不是很简单","",""
"2020-06-15,18:11:41","white_give","#0","做好笔记就行了","",""
"2020-06-16,20:46:38","Deleted User","#0000","🐔","",""
"2020-06-16,20:46:50",".misoudon","#0","？","",""
"2020-06-16,20:47:05","Deleted User","#0000","🐎","",""
"2020-06-16,21:17:22","然_","#5256","0-35","",""
"2020-06-16,21:17:29","然_","#5256","：）","",""
"2020-06-16,21:18:15","然_","#5256","🤺🤺","",""
"2020-06-19,18:57:52","Deleted User","#0000","","","https://cdn.discordapp.com/attachments/650879635092930581/723461541835440158/image0.jpg?ex=65ead310&is=65d85e10&hm=7517954a7eaf1052910f0f7f3c914448808ff26c1b4ccf2f91fef1b442f2f988&"
"2020-06-19,19:16:57","Deleted User","#0000","https://b23.tv/wvCjoL","",""
"2020-06-21,14:26:51","Deleted User","#0000","@everyone","",""
"2020-06-21,14:27:37","Deleted User","#0000","有人玩吗","",""
"2020-06-22,15:44:02","然_","#5256","有没有宝贝来排位？","",""
"2020-06-22,15:44:15","然_","#5256","😘","",""
"2020-06-22,18:45:36",".misoudon","#0","<@456226577798135808>","Deleted User#0000",""
"2020-06-22,18:45:48","Deleted User","#0000","？","",""
"2020-06-22,19:26:05","Deleted User","#0000","<@&715397389296599102>","",""
"2020-06-22,19:27:34",".misoudon","#0","<@&715397389296599102>","",""
"2020-06-22,19:27:48","然_","#5256","<@!650875400813150208>","itwillbe_fine#0",""
"2020-06-22,19:27:56","然_","#5256","宝贝我回来了","",""
"2020-06-22,19:27:59","然_","#5256","快来","",""
"2020-06-23,11:21:15","Deleted User","#0000","hi","",""
"2020-06-23,11:21:32","Deleted User","#0000","嘻嘻嘻","",""
