Date,Username,User tag,Content,Mentions,link
"2023-05-25,21:09:33","malappc","#0","在a少家留下一席之地","",""
"2023-05-25,21:09:48","okainotonline","#0","把电脑搬过去了？","",""
"2023-05-25,21:10:06","malappc","#0","没有 再搞一个","",""
"2023-05-25,21:10:10","malappc","#0","现在先搞个桌子","",""
"2023-05-25,21:10:38","tz0826z","#0","https://tenor.com/view/owen-wilson-wow-marley-and-me-smooth-hd-hq-gif-25544466","",""
"2023-05-25,21:11:29","jackyhe30","#0","https://tenor.com/view/dariaisthegreatestmusicianofalltime-wow-dwayne-johnson-jumanji-gif-12436584","",""
"2023-05-25,21:11:48",".misoudon","#0","6","",""
"2023-05-25,21:11:57","jackyhe30","#0","深藏不露","",""
"2023-05-25,21:12:03","tz0826z","#0","https://tenor.com/view/anaee-omg-omg-meme-omg-gif-pog-gif-25730424","",""
"2023-05-25,23:34:44","然_","#5256","有无人来duo","",""
"2023-05-25,23:37:00","malappc","#0","我可以玩匹配了","",""
"2023-05-25,23:37:03","malappc","#0","🙋","",""
"2023-05-25,23:37:11","malappc","#0","<@771659074319941654> <@944550932056793158>","okainotonline#0、tz0826z#0",""
"2023-05-25,23:37:19","malappc","#0","来不来","",""
"2023-05-25,23:38:22","tz0826z","#0","整","",""
"2023-05-25,23:40:10","okainotonline","#0","😭","",""
"2023-05-25,23:40:22","white_give","#0","速来","",""
"2023-05-25,23:40:25","white_give","#0","lew少","",""
"2023-05-26,22:05:30","okainotonline","#0","😭","",""
"2023-05-26,22:05:37","okainotonline","#0","我马上就写完作业了","",""
"2023-05-26,22:13:10","malappc","#0","还有多久","",""
"2023-05-26,22:13:13","malappc","#0","速速","",""
"2023-05-26,22:13:26","okainotonline","#0","20 mins","",""
"2023-05-26,22:36:34","okainotonline","#0","<@771652315072954379>","malappc#0",""
"2023-05-27,00:48:07","tz0826z","#0","我负责打野","",""
"2023-05-27,00:48:12","tz0826z","#0","我把野都刷了","",""
"2023-05-27,00:48:15","tz0826z","#0","你们不准刷","",""
"2023-05-27,00:48:26","jackyhe30","#0","ok","",""
"2023-05-27,19:56:02","tz0826z","#0","今晚有人整吗","",""
"2023-05-27,19:58:55","malappc","#0","有","",""
"2023-05-27,19:59:33","malappc","#0","现在来吗","",""
"2023-05-27,20:00:20","malappc","#0","<@944550932056793158>","okainotonline#0",""
"2023-05-27,20:01:22","tz0826z","#0","我可能晚点","",""
"2023-05-27,20:01:30","malappc","#0","🆗","",""
"2023-05-28,00:42:56","jackyhe30","#0","我好像错过了很多东西","",""
"2023-05-28,00:43:34","jackyhe30","#0","https://tenor.com/view/%E5%B0%8F%E7%8C%AB%E5%90%83%E6%83%8A-what-amazed-gif-15665604","",""
"2023-05-29,00:15:06","malappc","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1112383554496774144/IMG_4741.jpg?ex=65edc06a&is=65db4b6a&hm=8627acabf61fd69c7074552f5a8b22fd2769582fdb82bc43901ee41c49983f4e&"
"2023-05-29,19:32:27","tz0826z","#0","<@688923339166711866> <@771652315072954379> 你们玩吗","white_give#0、malappc#0",""
"2023-05-29,19:40:23","white_give","#0","不玩了要复习了🥲","",""
"2023-05-29,19:40:44","malappc","#0","🥀","",""
"2023-05-29,19:40:47","okainotonline","#0","不准复习","",""
"2023-05-29,19:40:57","malappc","#0","拿命还债了","",""
"2023-05-29,19:40:59","white_give","#0","晚一点玩","",""
"2023-05-29,19:41:04","white_give","#0","估计你已经睡了","",""
"2023-05-29,19:41:15","malappc","#0","未来Celia已经开始折磨","",""
"2023-05-29,19:41:26","okainotonline","#0","墨大是这样的","",""
"2023-05-29,19:41:37","okainotonline","#0","没什么含金量是这样的","",""
"2023-05-29,19:41:48","okainotonline","#0","选水课是这样的","",""
"2023-05-29,19:42:02","malappc","#0","爬爬爬爬爬","",""
"2023-05-29,19:42:55","tz0826z","#0","笑死了","",""
"2023-05-29,19:43:02","tz0826z","#0","okok","",""
"2023-05-29,21:47:40","white_give","#0","<@771659074319941654> <@944550932056793158> <@1077201031894675527> <@486098923488935948> <@926065862048374814>","okainotonline#0、jackyhe30#0、然_#5256、tz0826z#0、xx_lpyyds#0",""
"2023-05-29,21:47:59","tz0826z","#0","想让我们和你一起复习麻","",""
"2023-05-29,21:48:50","malappc","#0","哈哈哈哈哈哈哈","",""
"2023-05-29,21:48:53","malappc","#0","来","",""
"2023-05-29,21:49:01","malappc","#0","浅玩","",""
"2023-05-30,02:07:29","malappc","#0","<@926065862048374814>","xx_lpyyds#0",""
"2023-05-30,02:13:53","tz0826z","#0","我去 你们还玩？","",""
"2023-05-30,02:17:10","xx_lpyyds","#0","1","",""
"2023-05-30,02:27:54","malappc","#0","我们在拼键盘","",""
"2023-05-30,02:27:58","malappc","#0","zz你还要玩吗","",""
"2023-05-30,02:28:11","tz0826z","#0","我整一波","",""
"2023-05-30,22:11:42","malappc","#0","zz怎么在语音里","",""
"2023-05-30,22:35:30","tz0826z","#0","整排位来着","",""
"2023-05-30,22:35:44","tz0826z","#0","看有没有人进来","",""
"2023-05-30,22:36:05","malappc","#0","怎么听起来这么悲凉","",""
"2023-05-30,22:36:23","malappc","#0","我在a少家占领的地盘已经完工","",""
"2023-05-30,22:36:30","malappc","#0","我的电脑settled了","",""
"2023-05-30,22:36:31","malappc","#0","🌷","",""
"2023-05-30,22:36:32","white_give","#0","还真是","",""
"2023-05-30,22:38:08","tz0826z","#0","殖民地了变成","",""
"2023-05-31,00:13:36","tz0826z","#0","来吗","",""
"2023-05-31,00:15:03","xx_lpyyds","#0","我小小排位一会儿","",""
"2023-05-31,00:15:20",".misoudon","#0","你单排还是双","",""
"2023-05-31,00:15:26","xx_lpyyds","#0","2","",""
"2023-05-31,00:15:33",".misoudon","#0","那没事了","",""
"2023-05-31,00:15:37",".misoudon","#0","你先发","",""
"2023-05-31,00:15:38",".misoudon","#0","打","",""
"2023-05-31,00:15:45","xx_lpyyds","#0","一会可以我们四个人打","",""
"2023-05-31,00:15:57",".misoudon","#0","OK缺人叫我","",""
"2023-05-31,00:22:04","malappc","#0","一会儿可以五个人打","",""
"2023-05-31,00:22:11","tz0826z","#0","11","",""
"2023-05-31,00:27:49","malappc","#0","稍微晚一点点、","",""
"2023-05-31,00:28:01","malappc","#0","陪a少吃个饭","",""
"2023-05-31,00:54:27","malappc","#0","11111","",""
"2023-05-31,00:54:54","jackyhe30","#0","1","",""
"2023-05-31,00:55:00",".misoudon","#0","1","",""
"2023-05-31,00:56:31","malappc","#0","等我一等","",""
"2023-05-31,00:56:58","tz0826z","#0","1的这么急","",""
"2023-05-31,00:57:53","malappc","#0","不是哈哈哈哈","",""
"2023-05-31,00:57:54","malappc","#0","我来了的","",""
"2023-05-31,00:58:01","malappc","#0","麦克风没搞好","",""
"2023-05-31,02:13:55","xx_lpyyds","#0","?","",""
"2023-05-31,02:14:01","xx_lpyyds","#0","都走了？","",""
"2023-05-31,02:19:21","xx_lpyyds","#0","??","",""
"2023-05-31,02:42:07",".misoudon","#0","wu pai?","",""
"2023-05-31,05:44:02","okainotonline","#0","还在玩","",""
"2023-05-31,05:44:08","okainotonline","#0","有够牛的","",""
"2023-05-31,18:55:01","xx_lpyyds","#0","<@1077201031894675527>","jackyhe30#0",""
"2023-05-31,18:55:12",".misoudon","#0","6","",""
"2023-05-31,18:55:19",".misoudon","#0","我喊他","",""
"2023-05-31,18:55:27","jackyhe30","#0","在打电话","",""
"2023-05-31,18:55:43",".misoudon","#0","他打电话呢","",""
"2023-05-31,18:55:46","xx_lpyyds","#0","6个人","",""
"2023-05-31,18:55:52","xx_lpyyds","#0","来不来3v3","",""
"2023-05-31,18:55:59","xx_lpyyds","#0","威粘","",""
"2023-05-31,18:56:19",".misoudon","#0","6个？","",""
"2023-05-31,18:56:29","xx_lpyyds","#0","yes","",""
"2023-05-31,18:57:01",".misoudon","#0","可","",""
"2023-05-31,19:00:12","malappc","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1113391470863466506/IMG_5044.jpg?ex=65f16b1c&is=65def61c&hm=5be48a6425a5627e5acf4e4c0a278ae926d7a9dbac19bc265ce125270c335777&"
"2023-06-01,21:51:37","tz0826z","#0","有人1吗","",""
"2023-06-01,22:02:12","malappc","#0","不许1","",""
"2023-06-01,22:02:19","malappc","#0","姐要学习","",""
"2023-06-01,22:02:22","malappc","#0","我看谁敢1","",""
"2023-06-01,22:02:30","tz0826z","#0","劳逸结合比较好吧","",""
"2023-06-01,22:02:44","malappc","#0","逸一天了","",""
"2023-06-01,22:02:53","malappc","#0","🤓","",""
"2023-06-01,22:03:03","tz0826z","#0","💀","",""
"2023-06-01,22:06:02",".misoudon","#0","3","",""
"2023-06-01,23:34:18","xx_lpyyds","#0","1","",""
"2023-06-01,23:34:19","jackyhe30","#0","1","",""
"2023-06-01,23:34:23","xx_lpyyds","#0","lai zhe li","",""
"2023-06-02,00:27:29","xx_lpyyds","#0","lai","",""
"2023-06-02,00:27:35","xx_lpyyds","#0","<@688923339166711866>","white_give#0",""
"2023-06-02,00:27:47","xx_lpyyds","#0","速速鬼过来","",""
"2023-06-02,02:35:52","xx_lpyyds","#0","1","",""
"2023-06-02,02:36:05","xx_lpyyds","#0","11","",""
"2023-06-02,02:36:08",".misoudon","#0","1","",""
"2023-06-02,02:36:16",".misoudon","#0","5分钟","",""
"2023-06-02,02:43:00",".misoudon","#0","<@926065862048374814>","xx_lpyyds#0",""
"2023-06-02,02:44:54","white_give","#0","2mins","",""
"2023-06-02,06:17:03","okainotonline","#0","Crazy 有人不是调作息吗","",""
"2023-06-02,06:28:00","xx_lpyyds","#0","Streets of Rogue","",""
"2023-06-02,06:28:20","然_","#5256","谁呀","",""
"2023-06-02,10:32:45","xx_lpyyds","#0","小润 🙂","",""
"2023-06-03,00:27:49","watashinokato","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1114198694498144318/image.png?ex=65eb2065&is=65d8ab65&hm=9fbbdfff293fd4534b65b028735142028f9942bf94d3974c1be69d7694d7f8a8&"
"2023-06-04,18:13:03","然_","#5256","👀","",""
"2023-06-04,18:13:11","然_","#5256","有没有选手","",""
"2023-06-04,21:32:05","xx_lpyyds","#0","1","",""
"2023-06-04,21:32:29",".misoudon","#0","1","",""
"2023-06-04,21:41:51",".misoudon","#0","<@926065862048374814> 你咋回事","xx_lpyyds#0",""
"2023-06-04,21:42:11","xx_lpyyds","#0","只有你听不见","",""
"2023-06-04,23:35:14",".misoudon","#0","<@944550932056793158> ?","okainotonline#0",""
"2023-06-04,23:38:11",".misoudon","#0","<@944550932056793158> ?","okainotonline#0",""
"2023-06-04,23:39:05",".misoudon","#0","<@944550932056793158> ni zai gan ma","okainotonline#0",""
"2023-06-04,23:40:12","okainotonline","#0","?","",""
"2023-06-04,23:43:25",".misoudon","#0","ni za tui le","",""
"2023-06-04,23:45:06","okainotonline","#0","?","",""
"2023-06-04,23:45:29",".misoudon","#0","gang cai zai yu yin dou mei ting dao ni shuo sha ni jiu tui le","",""
"2023-06-04,23:46:06","okainotonline","#0","睡觉了","",""
"2023-06-05,20:40:48","white_give","#0","今晚有人无","",""
"2023-06-05,20:41:07","okainotonline","#0","明天考试","",""
"2023-06-05,20:41:09","okainotonline","#0","😭","",""
"2023-06-05,20:41:16","white_give","#0","https://tenor.com/view/tom-tom-and-jerry-waiting-tom-waiting-gif-17813304","",""
"2023-06-05,20:56:57","malappc","#0","考试也要劳逸结合哦","",""
"2023-06-05,20:57:03","malappc","#0","<@944550932056793158>","okainotonline#0",""
"2023-06-05,20:57:18","okainotonline","#0","我周四找你","",""
"2023-06-05,20:57:20","okainotonline","#0","你最好玩","",""
"2023-06-05,20:57:23","okainotonline","#0","周三找你","",""
"2023-06-05,20:57:27","malappc","#0","md","",""
"2023-06-05,20:57:29",".misoudon","#0","魔鬼","",""
"2023-06-05,20:57:33","okainotonline","#0","你周四考","",""
"2023-06-05,20:57:38","white_give","#0","<a:ExcuseMe:740191411437305866>","",""
"2023-06-05,20:57:43","malappc","#0","你凭什么对我的行程了如指掌","",""
"2023-06-05,20:57:45",".misoudon","#0","带着提莫的皮肤出现了","",""
"2023-06-05,20:57:49","malappc","#0","不允许","",""
"2023-06-05,20:57:49","white_give","#0","害怕哈哈哈","",""
"2023-06-05,20:58:00",".misoudon","#0","直接ban","",""
"2023-06-05,20:58:01","malappc","#0","蔡提莫","",""
"2023-06-05,20:58:03","white_give","#0","披着提莫皮的lewis","",""
"2023-06-05,20:58:13","white_give","#0","你家那个嘞","",""
"2023-06-05,20:58:17","white_give","#0","他不是考完了吗","",""
"2023-06-05,20:58:19","white_give","#0","<@534634605664403456>",".misoudon#0",""
"2023-06-05,20:58:30",".misoudon","#0","她还有门foc","",""
"2023-06-05,20:58:43","white_give","#0","她？","",""
"2023-06-05,20:58:46","white_give","#0","我问的是他","",""
"2023-06-05,20:58:51",".misoudon","#0","哦","",""
"2023-06-05,20:58:53",".misoudon","#0","哦哦哦","",""
"2023-06-05,20:58:54",".misoudon","#0","tmd","",""
"2023-06-05,20:58:57","malappc","#0","离谱","",""
"2023-06-05,20:58:58",".misoudon","#0","也是还有门foc","",""
"2023-06-05,20:59:08","white_give","#0","把他叫来玩","",""
"2023-06-05,20:59:13","white_give","#0","foc几号考","",""
"2023-06-05,20:59:25","white_give","#0","应该十几号把","",""
"2023-06-05,21:00:03",".misoudon","#0","他得复习","",""
"2023-06-05,21:00:07",".misoudon","#0","他说了","",""
"2023-06-05,21:00:10",".misoudon","#0","我能打一两把","",""
"2023-06-05,21:00:13","white_give","#0","https://tenor.com/view/elmo-shrug-%E4%B8%8D%E9%80%A0-i-dont-know-gif-5094560","",""
"2023-06-05,21:00:14",".misoudon","#0","然后我也得写作业","",""
"2023-06-05,21:00:19","white_give","#0","糟糕","",""
"2023-06-05,21:00:23","white_give","#0","那晚一点来","",""
"2023-06-05,21:00:27",".misoudon","#0","o k de w","",""
"2023-06-05,21:00:31",".misoudon","#0","OK的捏","",""
"2023-06-05,21:00:32","white_give","#0","看看到时候老陈在不在","",""
"2023-06-05,21:04:37",".misoudon","#0","他估计","",""
"2023-06-05,21:04:41",".misoudon","#0","11点上线？","",""
"2023-06-05,21:04:48","white_give","#0","老陈吗","",""
"2023-06-05,21:04:53","white_give","#0","这你都知道","",""
"2023-06-05,21:05:28",".misoudon","#0","他最近不都是这点","",""
"2023-06-05,21:05:40","white_give","#0","他昨天不是挺早的嘛","",""
"2023-06-05,21:06:19",".misoudon","#0","他这上线时间跟我生物钟一样乱","",""
"2023-06-05,21:06:28","white_give","#0","<a:ExcuseMe:740191411437305866>","",""
"2023-06-05,21:06:41",".misoudon","#0","不过我今天要玩gwen","",""
"2023-06-05,21:06:46","white_give","#0","ok","",""
"2023-06-05,21:06:56",".misoudon","#0","上路我霸占了","",""
"2023-06-05,21:07:02",".misoudon","#0","咦哈哈哈啊啊啊啊啊啊哈哈哈哈哈哈哈哈","",""
"2023-06-05,21:07:03","white_give","#0","可","",""
"2023-06-05,21:07:05","white_give","#0","可以捏","",""
"2023-06-05,21:07:23","xx_lpyyds","#0","1","",""
"2023-06-05,21:07:29",".misoudon","#0","6","",""
"2023-06-05,21:07:31","xx_lpyyds","#0","让我仔细看看","",""
"2023-06-05,21:07:32",".misoudon","#0","打我脸了","",""
"2023-06-05,21:07:34",".misoudon","#0","害怕","",""
"2023-06-05,21:07:40","xx_lpyyds","#0","是谁在说本王的坏话","",""
"2023-06-05,21:07:48",".misoudon","#0","朕","",""
"2023-06-05,21:07:51","xx_lpyyds","#0","？","",""
"2023-06-05,21:07:53",".misoudon","#0","真还没死呢","",""
"2023-06-05,21:07:58","okainotonline","#0","小学生？","",""
"2023-06-05,21:08:00",".misoudon","#0","篡位？","",""
"2023-06-05,21:08:12","xx_lpyyds","#0","有没有一种可能","",""
"2023-06-05,21:08:19","okainotonline","#0","什么宫斗傻🐢","",""
"2023-06-05,21:08:24","xx_lpyyds","#0","王是王 是国外的","",""
"2023-06-05,21:08:28",".misoudon","#0","6","",""
"2023-06-05,21:08:32","okainotonline","#0","😇","",""
"2023-06-05,21:08:32","xx_lpyyds","#0","你去当中国皇帝","",""
"2023-06-05,21:08:38",".misoudon","#0","咳咳","",""
"2023-06-05,21:08:41",".misoudon","#0","这话能说吗","",""
"2023-06-05,21:09:16",".misoudon","#0","网警通知您好，此言论与本人无关。","",""
"2023-06-05,21:09:23",".misoudon","#0","同志*","",""
"2023-06-05,21:09:37","xx_lpyyds","#0","？","",""
"2023-06-05,21:09:41","xx_lpyyds","#0","现在有人玩吗","",""
"2023-06-05,21:09:49",".misoudon","#0","母鸡","",""
"2023-06-05,21:09:55","xx_lpyyds","#0","上人上人","",""
"2023-06-05,21:09:56","okainotonline","#0","我玩","",""
"2023-06-05,21:09:58","xx_lpyyds","#0","快","",""
"2023-06-05,21:10:00","xx_lpyyds","#0","来","",""
"2023-06-05,21:10:04",".misoudon","#0","6","",""
"2023-06-05,21:10:09","okainotonline","#0","马上来","",""
"2023-06-05,21:10:14","xx_lpyyds","#0","他们要不来咱俩rank","",""
"2023-06-05,21:10:16",".misoudon","#0","<@688923339166711866> 蔡宝","white_give#0",""
"2023-06-05,21:10:22","okainotonline","#0","马上来","",""
"2023-06-05,21:10:40","white_give","#0","我晚一点","",""
"2023-06-05,21:10:46","white_give","#0","可以看你们打","",""
"2023-06-05,21:10:47",".misoudon","#0","咦","",""
"2023-06-05,21:10:53",".misoudon","#0","捞子","",""
"2023-06-05,21:11:00","white_give","#0","lew少在喷粪","",""
"2023-06-05,21:11:04","xx_lpyyds","#0","马上=等会=无限拖","",""
"2023-06-05,21:11:11","white_give","#0","他来玩我吃答辩","",""
"2023-06-05,21:11:13","okainotonline","#0","很快很快","",""
"2023-06-05,21:11:16","white_give","#0","我不会的","",""
"2023-06-05,21:11:17",".misoudon","#0","6","",""
"2023-06-05,21:11:25","okainotonline","#0","那你最好吃大便","",""
"2023-06-05,21:11:31","white_give","#0","答辩","",""
"2023-06-05,21:11:35","okainotonline","#0","把威廉吃干净","",""
"2023-06-05,21:11:37",".misoudon","#0","？","",""
"2023-06-05,21:11:39",".misoudon","#0","？","",""
"2023-06-05,21:11:41",".misoudon","#0","？","",""
"2023-06-05,21:11:41","white_give","#0","哈哈哈","",""
"2023-06-05,21:11:44",".misoudon","#0","来人啊","",""
"2023-06-05,21:11:45","white_give","#0","你是懂得","",""
"2023-06-05,21:11:52","xx_lpyyds","#0","我暂且相信你一次","",""
"2023-06-05,21:11:53",".misoudon","#0","拖下去五马分尸了","",""
"2023-06-05,21:11:59","xx_lpyyds","#0","你最好不要让我输的太彻底","",""
"2023-06-05,21:12:03","okainotonline","#0","很可惜你相信错了","",""
"2023-06-05,21:12:05","okainotonline","#0","我不来","",""
"2023-06-05,21:12:09","okainotonline","#0","但是我马上来","",""
"2023-06-05,21:12:11","xx_lpyyds","#0","？","",""
"2023-06-05,21:12:13","xx_lpyyds","#0","？","",""
"2023-06-05,21:12:15","xx_lpyyds","#0","？","",""
"2023-06-05,21:12:16","xx_lpyyds","#0","？","",""
"2023-06-05,21:12:17","xx_lpyyds","#0","？","",""
"2023-06-05,21:12:31","white_give","#0","https://tenor.com/view/tom-tom-and-jerry-waiting-tom-waiting-gif-17813304","",""
"2023-06-05,21:12:33","xx_lpyyds","#0","你****子","",""
"2023-06-05,21:12:33",".misoudon","#0","我打uber","",""
"2023-06-05,21:12:44",".misoudon","#0","咱俩去干丫吧","",""
"2023-06-05,21:12:53","xx_lpyyds","#0","可干","",""
"2023-06-05,21:13:32","okainotonline","#0","打Uber 2000块","",""
"2023-06-05,21:13:34","okainotonline","#0","😭","",""
"2023-06-05,21:13:35","xx_lpyyds","#0","有一个麻衣前辈在线","",""
"2023-06-05,21:13:38","xx_lpyyds","#0","但是不说话","",""
"2023-06-05,21:13:50",".misoudon","#0","QAQ","",""
"2023-06-05,21:13:58","xx_lpyyds","#0","乱棍打死","",""
"2023-06-05,21:13:59",".misoudon","#0","路路我没钱了","",""
"2023-06-05,21:14:03",".misoudon","#0","救济我","",""
"2023-06-05,21:14:10","okainotonline","#0","爬","",""
"2023-06-05,21:14:11",".misoudon","#0","养我","",""
"2023-06-05,21:14:16","okainotonline","#0","四合院卖了","",""
"2023-06-05,21:14:17",".misoudon","#0","please QAQ","",""
"2023-06-05,21:14:19","okainotonline","#0","就有了","",""
"2023-06-05,21:14:23",".misoudon","#0","你养我","",""
"2023-06-05,21:14:28",".misoudon","#0","我就要你养","",""
"2023-06-05,21:14:33","okainotonline","#0","养🐶太费钱了","",""
"2023-06-05,21:14:37",".misoudon","#0","没事","",""
"2023-06-05,21:14:37","okainotonline","#0","还拉答辩","",""
"2023-06-05,21:14:42",".misoudon","#0","你吃就好了","",""
"2023-06-05,21:14:43","xx_lpyyds","#0","👍","",""
"2023-06-05,21:14:53","okainotonline","#0","建议自产自销","",""
"2023-06-05,21:15:17",".misoudon","#0","害怕","",""
"2023-06-05,21:15:21",".misoudon","#0","你咋这么懂","",""
"2023-06-05,21:16:14",".misoudon","#0","所以现在干嘛","",""
"2023-06-05,21:16:28","malappc","#0","啊、","",""
"2023-06-05,21:16:40","malappc","#0","a少还有个作业要写","",""
"2023-06-05,21:16:47",".misoudon","#0","那让他写","",""
"2023-06-05,21:16:48","malappc","#0","然后现在在床上玩手机","",""
"2023-06-05,21:16:52",".misoudon","#0","咦？","",""
"2023-06-05,21:16:54","malappc","#0","拖延大家的进度","",""
"2023-06-05,21:16:54",".misoudon","#0","md","",""
"2023-06-05,21:17:01",".misoudon","#0","叛徒！","",""
"2023-06-05,21:17:07","malappc","#0","并以监督我复习为借口","",""
"2023-06-05,21:17:17","malappc","#0","强迫他人做自己不愿意做的事情","",""
"2023-06-05,21:17:19","malappc","#0","所以","",""
"2023-06-05,21:17:22",".misoudon","#0","懂了","",""
"2023-06-05,21:17:29","malappc","#0","今晚都不许玩了","",""
"2023-06-05,21:17:37",".misoudon","#0","a少我感觉drx皮肤有点好看","",""
"2023-06-05,21:17:37","xx_lpyyds","#0","建议乱棍打死","",""
"2023-06-05,21:17:47",".misoudon","#0","您老安排一首","",""
"2023-06-05,21:18:02",".misoudon","#0","手*","",""
"2023-06-05,21:18:04",".misoudon","#0","u1啥","",""
"2023-06-05,21:18:09",".misoudon","#0","u1s1","",""
"2023-06-05,21:18:23","white_give","#0","drx吗","",""
"2023-06-05,21:18:24","okainotonline","#0","给他来一巴掌 看他还学不学","",""
"2023-06-05,21:18:24",".misoudon","#0","所以我们现在该干嘛","",""
"2023-06-05,21:18:32",".misoudon","#0","敲木鱼吗·","",""
"2023-06-05,21:18:34","white_give","#0","那个皮裤剑魔看了想吐","",""
"2023-06-05,21:18:37","white_give","#0","你们玩啊","",""
"2023-06-05,21:18:41","white_give","#0","我一会儿就去写","",""
"2023-06-05,21:18:47","然_","#5256","😋","",""
"2023-06-05,21:18:48","okainotonline","#0","Celia快给他来一个大耳光","",""
"2023-06-05,21:18:53","white_give","#0","然后可以边写边看你们打","",""
"2023-06-05,21:18:58","okainotonline","#0","我马上来","",""
"2023-06-05,21:18:58","white_give","#0","我那个今晚due","",""
"2023-06-05,21:19:01","white_give","#0","<a:ExcuseMe:740191411437305866>","",""
"2023-06-05,21:19:05","white_give","#0","你还在来","",""
"2023-06-05,21:19:10",".misoudon","#0","senpai出现了","",""
"2023-06-05,21:19:24","然_","#5256","野生senpai","",""
"2023-06-05,21:20:03","xx_lpyyds","#0","https://tenor.com/view/kirby-roblox-blender-kirb-man-face-gif-23759252","",""
"2023-06-05,21:20:04",".misoudon","#0","野人版？","",""
"2023-06-05,21:20:10",".misoudon","#0","tmd","",""
"2023-06-05,21:20:14",".misoudon","#0","回我童年","",""
"2023-06-05,21:20:17",".misoudon","#0","毁","",""
"2023-06-05,21:20:27","xx_lpyyds","#0","👍","",""
"2023-06-05,21:25:09","然_","#5256","我來啦","",""
"2023-06-05,21:25:19","然_","#5256","怎麽説","",""
"2023-06-05,21:25:21","然_","#5256","OO","",""
"2023-06-05,21:25:23",".misoudon","#0","<@926065862048374814>","xx_lpyyds#0",""
